"","doi","score","title","year","title_score","merge_score","fullCitation","authors","journal","cite_count_crossref","journal_tf","original_citation","citation_rank","id"
"76","http://dx.doi.org/10.1175/jcli-d-15-0260.1",0.35785937,"How Has Human-Induced Climate Change Affected California Drought Risk?",2016,0.4,0.143143748,"Linyin Cheng, Martin Hoerling, Amir AghaKouchak, Ben Livneh, Xiao-Wei Quan, Jon Eischeid, 2016, 'How Has Human-Induced Climate Change Affected California Drought Risk?', <i>Journal of Climate</i>, vol. 29, no. 1, pp. 111-120","Linyin Cheng, Martin Hoerling, Amir AghaKouchak, Ben Livneh, Xiao-Wei Quan, Jon Eischeid","Journal of Climate",1,0,"AghaKouchak A., Cheng L., Mazdiyasni O., Farahmand A., 2014, Global Warming and Changes in Risk of Concurrent Climate Extremes: Insights from the 2014 California Drought, Geophysical Research Letters, 41 (24), 8847-8852, doi: 10.1002/2014GL062308.","5","cv_amir"
"77","http://dx.doi.org/10.1126/science.343.6178.1430",6.850335,"Australia's Drought: Lessons for California",2014,1,6.850335,"A. Aghakouchak, D. Feldman, M. J. Stewardson, J.-D. Saphores, S. Grant, B. Sanders, 2014, 'Australia&#39;s Drought: Lessons for California', <i>Science</i>, vol. 343, no. 6178, pp. 1430-1431","A. Aghakouchak, D. Feldman, M. J. Stewardson, J.-D. Saphores, S. Grant, B. Sanders","Science",13,1,"AghaKouchak A., Feldman D., Stewardson M.J., Saphores J.-D., Grant S., Sanders B., 2014, Australia’s Drought: Lessons for California, Science, 343 (6178), 1430-1431, doi:10.1126/science.343.6178.1430.","1","cv_amir"
"78","http://dx.doi.org/10.1038/srep07093",4.628921,"Nonstationary Precipitation Intensity-Duration-Frequency Curves for Infrastructure Design in a Changing Climate",2014,1,4.628921,"Linyin Cheng, Amir AghaKouchak, 2014, 'Nonstationary Precipitation Intensity-Duration-Frequency Curves for Infrastructure Design in a Changing Climate', <i>Scientific Reports</i>, vol. 4, p. 7093","Linyin Cheng, Amir AghaKouchak","Scientific Reports",7,0,"Cheng L., AghaKouchak A., 2014, Nonstationary Precipitation Intensity-DurationFrequency Curves for Infrastructure Design in a Changing Climate, Scientiﬁc Reports, 4, 7093, doi:10.1038/srep07093.","1","cv_amir"
"79","http://dx.doi.org/10.1007/s10584-014-1254-5",0.3601275,"Non-stationary extreme value analysis in a changing climate",2014,0.5,0.18006375,"Linyin Cheng, Amir AghaKouchak, Eric Gilleland, Richard W Katz, 2014, 'Non-stationary extreme value analysis in a changing climate', <i>Climatic Change</i>, vol. 127, no. 2, pp. 353-369","Linyin Cheng, Amir AghaKouchak, Eric Gilleland, Richard W Katz","Climatic Change",13,0,"Cheng L., AghaKouchak A., 2014, Nonstationary Precipitation Intensity-DurationFrequency Curves for Infrastructure Design in a Changing Climate, Scientiﬁc Reports, 4, 7093, doi:10.1038/srep07093.","2","cv_amir"
"80","http://dx.doi.org/10.3354/cr01221",0.3180287,"Seasonal and regional biases in CMIP5 precipitation simulations",2014,0.4,0.12721148,"Z Liu, A Mehran, TJ Phillips, A AghaKouchak, 2014, 'Seasonal and regional biases in CMIP5 precipitation simulations', <i>Climate Research</i>, vol. 60, no. 1, pp. 35-50","Z Liu, A Mehran, TJ Phillips, A AghaKouchak","Climate Research",6,0,"Cheng L., AghaKouchak A., 2014, Nonstationary Precipitation Intensity-DurationFrequency Curves for Infrastructure Design in a Changing Climate, Scientiﬁc Reports, 4, 7093, doi:10.1038/srep07093.","3","cv_amir"
"81","http://dx.doi.org/10.1002/2014gl062308",0.19793177,"Global warming and changes in risk of concurrent climate extremes: Insights from the 2014 California drought",2014,0.3,0.059379531,"Amir AghaKouchak, Linyin Cheng, Omid Mazdiyasni, Alireza Farahmand, 2014, 'Global warming and changes in risk of concurrent climate extremes: Insights from the 2014 California drought', <i>Geophysical Research Letters</i>, vol. 41, no. 24, pp. 8847-8852","Amir AghaKouchak, Linyin Cheng, Omid Mazdiyasni, Alireza Farahmand","Geophysical Research Letters",21,0,"Cheng L., AghaKouchak A., 2014, Nonstationary Precipitation Intensity-DurationFrequency Curves for Infrastructure Design in a Changing Climate, Scientiﬁc Reports, 4, 7093, doi:10.1038/srep07093.","4","cv_amir"
"82","http://dx.doi.org/10.1002/hyp.9779",0.1944181,"Capabilities of satellite precipitation datasets to estimate heavy precipitation rates at different temporal accumulations",2013,0.3,0.05832543,"Ali Mehran, Amir AghaKouchak, 2013, 'Capabilities of satellite precipitation datasets to estimate heavy precipitation rates at different temporal accumulations', <i>Hydrological Processes</i>, vol. 28, no. 4, pp. 2262-2270","Ali Mehran, Amir AghaKouchak","Hydrological Processes",14,0,"Cheng L., AghaKouchak A., 2014, Nonstationary Precipitation Intensity-DurationFrequency Curves for Infrastructure Design in a Changing Climate, Scientiﬁc Reports, 4, 7093, doi:10.1038/srep07093.","5","cv_amir"
"83","http://dx.doi.org/10.1175/jhm-d-13-0207.1",4.2343526,"Entropy–Copula in Hydrology and Climatology",2014,1,4.2343526,"Amir AghaKouchak, 2014, 'Entropy–Copula in Hydrology and Climatology', <i>Journal of Hydrometeorology</i>, vol. 15, no. 6, pp. 2176-2189","Amir AghaKouchak","Journal of Hydrometeorology",5,1,"AghaKouchak A., 2014, Entropy-Copula in Hydrology and Climatology, Journal of Hydrometeorology, 15(6), 2176-2189, doi: 10.1175/JHM-D-13-0207.1.","1","cv_amir"
"84","http://dx.doi.org/10.1175/jhm-d-12-0160.1",0.816542,"A Nonparametric Multivariate Multi-Index Drought Monitoring Framework",2014,0.3,0.2449626,"Zengchao Hao, Amir AghaKouchak, 2014, 'A Nonparametric Multivariate Multi-Index Drought Monitoring Framework', <i>Journal of Hydrometeorology</i>, vol. 15, no. 1, pp. 89-101","Zengchao Hao, Amir AghaKouchak","Journal of Hydrometeorology",26,1,"AghaKouchak A., 2014, Entropy-Copula in Hydrology and Climatology, Journal of Hydrometeorology, 15(6), 2176-2189, doi: 10.1175/JHM-D-13-0207.1.","2","cv_amir"
"85","http://dx.doi.org/10.1007/s10584-014-1254-5",3.7276092,"Non-stationary extreme value analysis in a changing climate",2014,1,3.7276092,"Linyin Cheng, Amir AghaKouchak, Eric Gilleland, Richard W Katz, 2014, 'Non-stationary extreme value analysis in a changing climate', <i>Climatic Change</i>, vol. 127, no. 2, pp. 353-369","Linyin Cheng, Amir AghaKouchak, Eric Gilleland, Richard W Katz","Climatic Change",13,1,"Cheng L., AghaKouchak A., Gilleland E., Katz R.W., 2014, Non-stationary Extreme Value Analysis in a Changing Climate, Climatic Change, 127(2), 353-369, doi: 10.1007/s10584-014-1254-5.","1","cv_amir"
"86","http://dx.doi.org/10.1002/sta4.71",0.598908,"Empirical Bayes estimation for the conditional extreme value model",2014,0.4,0.2395632,"Linyin Cheng, Eric Gilleland, Matthew J. Heaton, Amir AghaKouchak, 2014, 'Empirical Bayes estimation for the conditional extreme value model', <i>Stat</i>, vol. 3, no. 1, pp. 391-406","Linyin Cheng, Eric Gilleland, Matthew J. Heaton, Amir AghaKouchak","Stat",1,1,"Cheng L., AghaKouchak A., Gilleland E., Katz R.W., 2014, Non-stationary Extreme Value Analysis in a Changing Climate, Climatic Change, 127(2), 353-369, doi: 10.1007/s10584-014-1254-5.","2","cv_amir"
"87","http://dx.doi.org/10.1038/srep07093",0.3558714,"Nonstationary Precipitation Intensity-Duration-Frequency Curves for Infrastructure Design in a Changing Climate",2014,0.4,0.14234856,"Linyin Cheng, Amir AghaKouchak, 2014, 'Nonstationary Precipitation Intensity-Duration-Frequency Curves for Infrastructure Design in a Changing Climate', <i>Scientific Reports</i>, vol. 4, p. 7093","Linyin Cheng, Amir AghaKouchak","Scientific Reports",7,0,"Cheng L., AghaKouchak A., Gilleland E., Katz R.W., 2014, Non-stationary Extreme Value Analysis in a Changing Climate, Climatic Change, 127(2), 353-369, doi: 10.1007/s10584-014-1254-5.","3","cv_amir"
"88","http://dx.doi.org/10.1007/s00382-015-2625-y",0.32269758,"Non-stationary return levels of CMIP5 multi-model temperature extremes",2015,0.4,0.129079032,"Linyin Cheng, Thomas J. Phillips, Amir AghaKouchak, 2015, 'Non-stationary return levels of CMIP5 multi-model temperature extremes', <i>Climate Dynamics</i>, vol. 44, no. 11-12, pp. 2947-2963","Linyin Cheng, Thomas J. Phillips, Amir AghaKouchak","Climate Dynamics",0,0,"Cheng L., AghaKouchak A., Gilleland E., Katz R.W., 2014, Non-stationary Extreme Value Analysis in a Changing Climate, Climatic Change, 127(2), 353-369, doi: 10.1007/s10584-014-1254-5.","4","cv_amir"
"89","http://dx.doi.org/10.1038/sdata.2014.1",3.379745,"Global integrated drought monitoring and prediction system",2014,1,3.379745,"Zengchao Hao, Amir AghaKouchak, Navid Nakhjiri, Alireza Farahmand, 2014, 'Global integrated drought monitoring and prediction system', <i>Scientific Data</i>, vol. 1","Zengchao Hao, Amir AghaKouchak, Navid Nakhjiri, Alireza Farahmand","Scientific Data",18,0,"Hao Z., AghaKouchak A., Farahmand A., Nakhjiri N., 2014, Global Integrated Drought Monitoring and Prediction System, Scientiﬁc Data, 1:140001, doi: 10.1038/sdata.2014.1.","1","cv_amir"
"90","http://dx.doi.org/10.1002/2014eo220002",0.82906383,"Toward a Drought Cyberinfrastructure System",2014,0.5,0.414531915,"Farshad Momtaz, Navid Nakhjiri, Amir AghaKouchak, 2014, 'Toward a Drought Cyberinfrastructure System', <i>Eos, Transactions American Geophysical Union</i>, vol. 95, no. 22, pp. 182-183","Farshad Momtaz, Navid Nakhjiri, Amir AghaKouchak","Eos, Transactions American Geophysical Union",3,0,"Hao Z., AghaKouchak A., Farahmand A., Nakhjiri N., 2014, Global Integrated Drought Monitoring and Prediction System, Scientiﬁc Data, 1:140001, doi: 10.1038/sdata.2014.1.","2","cv_amir"
"91","http://dx.doi.org/10.1175/jhm-d-12-0160.1",0.6032574,"A Nonparametric Multivariate Multi-Index Drought Monitoring Framework",2014,0.4,0.24130296,"Zengchao Hao, Amir AghaKouchak, 2014, 'A Nonparametric Multivariate Multi-Index Drought Monitoring Framework', <i>Journal of Hydrometeorology</i>, vol. 15, no. 1, pp. 89-101","Zengchao Hao, Amir AghaKouchak","Journal of Hydrometeorology",26,0,"Hao Z., AghaKouchak A., Farahmand A., Nakhjiri N., 2014, Global Integrated Drought Monitoring and Prediction System, Scientiﬁc Data, 1:140001, doi: 10.1038/sdata.2014.1.","3","cv_amir"
"92","http://dx.doi.org/10.1007/s00704-013-1019-5",0.41893744,"Global trends and patterns of drought from space",2013,0.5,0.20946872,"Lisa Damberg, Amir AghaKouchak, 2013, 'Global trends and patterns of drought from space', <i>Theoretical and Applied Climatology</i>, vol. 117, no. 3-4, pp. 441-448","Lisa Damberg, Amir AghaKouchak","Theoretical and Applied Climatology",23,0,"Hao Z., AghaKouchak A., Farahmand A., Nakhjiri N., 2014, Global Integrated Drought Monitoring and Prediction System, Scientiﬁc Data, 1:140001, doi: 10.1038/sdata.2014.1.","4","cv_amir"
"93","http://dx.doi.org/10.1088/1748-9326/7/4/044037",0.69051164,"A near real-time satellite-based global drought climate data record",2012,0.3,0.207153492,"Amir AghaKouchak, Navid Nakhjiri, 2012, 'A near real-time satellite-based global drought climate data record', <i>Environmental Research Letters</i>, vol. 7, no. 4, p. 044037","Amir AghaKouchak, Navid Nakhjiri","Environmental Research Letters",20,0,"Hao Z., AghaKouchak A., Farahmand A., Nakhjiri N., 2014, Global Integrated Drought Monitoring and Prediction System, Scientiﬁc Data, 1:140001, doi: 10.1038/sdata.2014.1.","5","cv_amir"
"94","http://dx.doi.org/10.1002/sta4.71",3.87223,"Empirical Bayes estimation for the conditional extreme value model",2014,1,3.87223,"Linyin Cheng, Eric Gilleland, Matthew J. Heaton, Amir AghaKouchak, 2014, 'Empirical Bayes estimation for the conditional extreme value model', <i>Stat</i>, vol. 3, no. 1, pp. 391-406","Linyin Cheng, Eric Gilleland, Matthew J. Heaton, Amir AghaKouchak","Stat",1,1,"Cheng L., Gilleland E., Heaton M.J., AghaKouchak A., 2014, Empirical Bayes estimation for the conditional extreme value model, Stat, 3, 391-406, doi: 10.1002/sta4.71.","1","cv_amir"
"95","http://dx.doi.org/10.1007/s10584-014-1254-5",0.65764046,"Non-stationary extreme value analysis in a changing climate",2014,0.4,0.263056184,"Linyin Cheng, Amir AghaKouchak, Eric Gilleland, Richard W Katz, 2014, 'Non-stationary extreme value analysis in a changing climate', <i>Climatic Change</i>, vol. 127, no. 2, pp. 353-369","Linyin Cheng, Amir AghaKouchak, Eric Gilleland, Richard W Katz","Climatic Change",13,0,"Cheng L., Gilleland E., Heaton M.J., AghaKouchak A., 2014, Empirical Bayes estimation for the conditional extreme value model, Stat, 3, 391-406, doi: 10.1002/sta4.71.","2","cv_amir"
"96","http://dx.doi.org/10.1002/2013jd021152",4.591797,"Evaluation of CMIP5 continental precipitation simulations relative to satellite-based gauge-adjusted observations",2014,1,4.591797,"A. Mehran, A. AghaKouchak, T. J. Phillips, 2014, 'Evaluation of CMIP5 continental precipitation simulations relative to satellite-based gauge-adjusted observations', <i>Journal of Geophysical Research: Atmospheres</i>, vol. 119, no. 4, pp. 1695-1707","A. Mehran, A. AghaKouchak, T. J. Phillips","Journal of Geophysical Research: Atmospheres",19,0,"Mehran A., AghaKouchak A., Phillips T.J., 2014, Evaluation of CMIP5 Continental Precipitation Simulations Relative to Satellite-Based Gauge-Adjusted Observations, Journal of Geophysical Research, 119(4), 1695-1707, doi: 10.1002/2013JD021152.","1","cv_amir"
"97","http://dx.doi.org/10.3354/cr01221",0.9725921,"Seasonal and regional biases in CMIP5 precipitation simulations",2014,0.5,0.48629605,"Z Liu, A Mehran, TJ Phillips, A AghaKouchak, 2014, 'Seasonal and regional biases in CMIP5 precipitation simulations', <i>Climate Research</i>, vol. 60, no. 1, pp. 35-50","Z Liu, A Mehran, TJ Phillips, A AghaKouchak","Climate Research",6,0,"Mehran A., AghaKouchak A., Phillips T.J., 2014, Evaluation of CMIP5 Continental Precipitation Simulations Relative to Satellite-Based Gauge-Adjusted Observations, Journal of Geophysical Research, 119(4), 1695-1707, doi: 10.1002/2013JD021152.","2","cv_amir"
"98","http://dx.doi.org/10.1002/wrcr.20498",0.5326532,"Extended contingency table: Performance metrics for satellite observations and climate model simulations",2013,0.4,0.21306128,"A. AghaKouchak, A. Mehran, 2013, 'Extended contingency table: Performance metrics for satellite observations and climate model simulations', <i>Water Resources Research</i>, vol. 49, no. 10, pp. 7144-7149","A. AghaKouchak, A. Mehran","Water Resources Research",12,0,"Mehran A., AghaKouchak A., Phillips T.J., 2014, Evaluation of CMIP5 Continental Precipitation Simulations Relative to Satellite-Based Gauge-Adjusted Observations, Journal of Geophysical Research, 119(4), 1695-1707, doi: 10.1002/2013JD021152.","3","cv_amir"
"99","http://dx.doi.org/10.1029/2010jd014741",0.37552953,"Evaluation of satellite-retrieved extreme precipitation rates across the central United States",2011,0.5,0.187764765,"A. AghaKouchak, A. Behrangi, S. Sorooshian, K. Hsu, E. Amitai, 2011, 'Evaluation of satellite-retrieved extreme precipitation rates across the central United States', <i>Journal of Geophysical Research</i>, vol. 116, no. D2","A. AghaKouchak, A. Behrangi, S. Sorooshian, K. Hsu, E. Amitai","Journal of Geophysical Research",35,1,"Mehran A., AghaKouchak A., Phillips T.J., 2014, Evaluation of CMIP5 Continental Precipitation Simulations Relative to Satellite-Based Gauge-Adjusted Observations, Journal of Geophysical Research, 119(4), 1695-1707, doi: 10.1002/2013JD021152.","4","cv_amir"
"100","http://dx.doi.org/10.1029/2012gl051592",0.4437344,"Systematic and random error components in satellite precipitation data sets",2012,0.4,0.17749376,"Amir AghaKouchak, Ali Mehran, Hamidreza Norouzi, Ali Behrangi, 2012, 'Systematic and random error components in satellite precipitation data sets', <i>Geophysical Research Letters</i>, vol. 39, no. 9, pp. n/a-n/a","Amir AghaKouchak, Ali Mehran, Hamidreza Norouzi, Ali Behrangi","Geophysical Research Letters",30,0,"Mehran A., AghaKouchak A., Phillips T.J., 2014, Evaluation of CMIP5 Continental Precipitation Simulations Relative to Satellite-Based Gauge-Adjusted Observations, Journal of Geophysical Research, 119(4), 1695-1707, doi: 10.1002/2013JD021152.","5","cv_amir"
"101","http://dx.doi.org/10.1002/2014jd022084",3.0019443,"Rapid urbanization and changes in spatiotemporal characteristics of precipitation in Beijing metropolitan area",2014,1,3.0019443,"Xiaomeng Song, Jianyun Zhang, Amir AghaKouchak, Shouraseni Sen Roy, Yunqing Xuan, Guoqing Wang, Ruimin He, Xiaojun Wang, Cuishan Liu, 2014, 'Rapid urbanization and changes in spatiotemporal characteristics of precipitation in Beijing metropolitan area', <i>Journal of Geophysical Research: Atmospheres</i>, vol. 119, no. 19, pp. 11,250-11,271","Xiaomeng Song, Jianyun Zhang, Amir AghaKouchak, Shouraseni Sen Roy, Yunqing Xuan, Guoqing Wang, Ruimin He, Xiaojun Wang, Cuishan Liu","Journal of Geophysical Research: Atmospheres",4,0,"Song X., Zhang J., AghaKouchak A., Sen Roy S., Xuan Y., Wang G., He R., Wang X., Liu C., 2014, Rapid Urbanization and Changes in Spatiotemporal Characteristics of Precipitation in Beijing Metropolitan Area, Journal of Geophysical Research, 119(19), 11250-11271, doi: 10.1002/2014JD022084.","1","cv_amir"
"102","http://dx.doi.org/10.1002/2013jd021152",0.26133808,"Evaluation of CMIP5 continental precipitation simulations relative to satellite-based gauge-adjusted observations",2014,0.3,0.078401424,"A. Mehran, A. AghaKouchak, T. J. Phillips, 2014, 'Evaluation of CMIP5 continental precipitation simulations relative to satellite-based gauge-adjusted observations', <i>Journal of Geophysical Research: Atmospheres</i>, vol. 119, no. 4, pp. 1695-1707","A. Mehran, A. AghaKouchak, T. J. Phillips","Journal of Geophysical Research: Atmospheres",19,0,"Song X., Zhang J., AghaKouchak A., Sen Roy S., Xuan Y., Wang G., He R., Wang X., Liu C., 2014, Rapid Urbanization and Changes in Spatiotemporal Characteristics of Precipitation in Beijing Metropolitan Area, Journal of Geophysical Research, 119(19), 11250-11271, doi: 10.1002/2014JD022084.","2","cv_amir"
"103","http://dx.doi.org/10.1002/2014jd022232",2.424168,"Influence of irrigation on land hydrological processes over California",2014,0.95,2.3029596,"Soroosh Sorooshian, Amir AghaKouchak, Jialun Li, 2014, 'Influence of irrigation on land hydrological processes over California', <i>Journal of Geophysical Research: Atmospheres</i>, vol. 119, no. 23, pp. 13,137-13,152","Soroosh Sorooshian, Amir AghaKouchak, Jialun Li","Journal of Geophysical Research: Atmospheres",1,0,"Sorooshian S., AghaKouchak A., Li J., 2014, Inﬂuence of Irrigation on Land Hydrological Processes over California, Journal of Geophysical Research, 119 (23), 13137-13152, doi: 10.1002/2014JD022232.","1","cv_amir"
"104","http://dx.doi.org/10.1029/2010jd014741",0.29796666,"Evaluation of satellite-retrieved extreme precipitation rates across the central United States",2011,0.3,0.089389998,"A. AghaKouchak, A. Behrangi, S. Sorooshian, K. Hsu, E. Amitai, 2011, 'Evaluation of satellite-retrieved extreme precipitation rates across the central United States', <i>Journal of Geophysical Research</i>, vol. 116, no. D2","A. AghaKouchak, A. Behrangi, S. Sorooshian, K. Hsu, E. Amitai","Journal of Geophysical Research",35,1,"Sorooshian S., AghaKouchak A., Li J., 2014, Inﬂuence of Irrigation on Land Hydrological Processes over California, Journal of Geophysical Research, 119 (23), 13137-13152, doi: 10.1002/2014JD022232.","2","cv_amir"
"105","http://dx.doi.org/10.1175/waf-d-10-05000.1",0.28698426,"Assessing the Impacts of Different WRF Precipitation Physics in Hurricane Simulations",2012,0.3,0.086095278,"Nasrin Nasrollahi, Amir AghaKouchak, Jialun Li, Xiaogang Gao, Kuolin Hsu, Soroosh Sorooshian, 2012, 'Assessing the Impacts of Different WRF Precipitation Physics in Hurricane Simulations', <i>Weather and Forecasting</i>, vol. 27, no. 4, pp. 1003-1016","Nasrin Nasrollahi, Amir AghaKouchak, Jialun Li, Xiaogang Gao, Kuolin Hsu, Soroosh Sorooshian","Weather and Forecasting",8,0,"Sorooshian S., AghaKouchak A., Li J., 2014, Inﬂuence of Irrigation on Land Hydrological Processes over California, Journal of Geophysical Research, 119 (23), 13137-13152, doi: 10.1002/2014JD022232.","3","cv_amir"
"106","http://dx.doi.org/10.1002/2013jd021152",0.28310925,"Evaluation of CMIP5 continental precipitation simulations relative to satellite-based gauge-adjusted observations",2014,0.3,0.084932775,"A. Mehran, A. AghaKouchak, T. J. Phillips, 2014, 'Evaluation of CMIP5 continental precipitation simulations relative to satellite-based gauge-adjusted observations', <i>Journal of Geophysical Research: Atmospheres</i>, vol. 119, no. 4, pp. 1695-1707","A. Mehran, A. AghaKouchak, T. J. Phillips","Journal of Geophysical Research: Atmospheres",19,0,"Sorooshian S., AghaKouchak A., Li J., 2014, Inﬂuence of Irrigation on Land Hydrological Processes over California, Journal of Geophysical Research, 119 (23), 13137-13152, doi: 10.1002/2014JD022232.","4","cv_amir"
"107","http://dx.doi.org/10.1175/2010jhm1298.1",0.24673826,"Geometrical Characterization of Precipitation Patterns",2011,0.3,0.074021478,"Amir AghaKouchak, Nasrin Nasrollahi, Jingjing Li, Bisher Imam, Soroosh Sorooshian, 2011, 'Geometrical Characterization of Precipitation Patterns', <i>Journal of Hydrometeorology</i>, vol. 12, no. 2, pp. 274-285","Amir AghaKouchak, Nasrin Nasrollahi, Jingjing Li, Bisher Imam, Soroosh Sorooshian","Journal of Hydrometeorology",12,0,"Sorooshian S., AghaKouchak A., Li J., 2014, Inﬂuence of Irrigation on Land Hydrological Processes over California, Journal of Geophysical Research, 119 (23), 13137-13152, doi: 10.1002/2014JD022232.","5","cv_amir"
"108","http://dx.doi.org/10.1016/j.jhydrol.2014.09.019",3.6093264,"A perturbation approach for assessing trends in precipitation extremes across Iran",2014,1,3.6093264,"Hossein Tabari, Amir AghaKouchak, Patrick Willems, 2014, 'A perturbation approach for assessing trends in precipitation extremes across Iran', <i>Journal of Hydrology</i>, vol. 519, pp. 1420-1427","Hossein Tabari, Amir AghaKouchak, Patrick Willems","Journal of Hydrology",2,1,"Tabari H., AghaKouchak A., Willems P., 2014, A Perturbation Approach for Assessing Trends in Precipitation Extremes across Iran, Journal of Hydrology, 519, 1420-1427, doi: 10.1016/j.jhydrol.2014.09.019.","1","cv_amir"
"109","http://dx.doi.org/10.1175/waf-d-10-05000.1",0.3303901,"Assessing the Impacts of Different WRF Precipitation Physics in Hurricane Simulations",2012,0.4,0.13215604,"Nasrin Nasrollahi, Amir AghaKouchak, Jialun Li, Xiaogang Gao, Kuolin Hsu, Soroosh Sorooshian, 2012, 'Assessing the Impacts of Different WRF Precipitation Physics in Hurricane Simulations', <i>Weather and Forecasting</i>, vol. 27, no. 4, pp. 1003-1016","Nasrin Nasrollahi, Amir AghaKouchak, Jialun Li, Xiaogang Gao, Kuolin Hsu, Soroosh Sorooshian","Weather and Forecasting",8,0,"Tabari H., AghaKouchak A., Willems P., 2014, A Perturbation Approach for Assessing Trends in Precipitation Extremes across Iran, Journal of Hydrology, 519, 1420-1427, doi: 10.1016/j.jhydrol.2014.09.019.","2","cv_amir"
"110","http://dx.doi.org/10.1007/s00704-014-1139-6",0.2694796,"Trends in meteorological and agricultural droughts in Iran",2014,0.4,0.10779184,"S. Golian, O. Mazdiyasni, A. AghaKouchak, 2014, 'Trends in meteorological and agricultural droughts in Iran', <i>Theoretical and Applied Climatology</i>, vol. 119, no. 3-4, pp. 679-688","S. Golian, O. Mazdiyasni, A. AghaKouchak","Theoretical and Applied Climatology",6,0,"Tabari H., AghaKouchak A., Willems P., 2014, A Perturbation Approach for Assessing Trends in Precipitation Extremes across Iran, Journal of Hydrology, 519, 1420-1427, doi: 10.1016/j.jhydrol.2014.09.019.","3","cv_amir"
"111","http://dx.doi.org/10.1175/jhm-d-13-0207.1",0.23547712,"Entropy–Copula in Hydrology and Climatology",2014,0.4,0.094190848,"Amir AghaKouchak, 2014, 'Entropy–Copula in Hydrology and Climatology', <i>Journal of Hydrometeorology</i>, vol. 15, no. 6, pp. 2176-2189","Amir AghaKouchak","Journal of Hydrometeorology",5,0,"Tabari H., AghaKouchak A., Willems P., 2014, A Perturbation Approach for Assessing Trends in Precipitation Extremes across Iran, Journal of Hydrology, 519, 1420-1427, doi: 10.1016/j.jhydrol.2014.09.019.","4","cv_amir"
"112","http://dx.doi.org/10.3354/cr01221",0.2330292,"Seasonal and regional biases in CMIP5 precipitation simulations",2014,0.4,0.09321168,"Z Liu, A Mehran, TJ Phillips, A AghaKouchak, 2014, 'Seasonal and regional biases in CMIP5 precipitation simulations', <i>Climate Research</i>, vol. 60, no. 1, pp. 35-50","Z Liu, A Mehran, TJ Phillips, A AghaKouchak","Climate Research",6,0,"Tabari H., AghaKouchak A., Willems P., 2014, A Perturbation Approach for Assessing Trends in Precipitation Extremes across Iran, Journal of Hydrology, 519, 1420-1427, doi: 10.1016/j.jhydrol.2014.09.019.","5","cv_amir"
"113","http://dx.doi.org/10.1016/j.scitotenv.2014.06.060",3.6027641,"Evaluating options for Balancing the Water-Electricity Nexus in California: Part 1 – Securing Water Availability",2014,1,3.6027641,"Brian Tarroja, Amir AghaKouchak, Reza Sobhani, David Feldman, Sunny Jiang, Scott Samuelsen, 2014, 'Evaluating options for Balancing the Water-Electricity Nexus in California: Part 1 – Securing Water Availability', <i>Science of The Total Environment</i>, vol. 497-498, pp. 697-710","Brian Tarroja, Amir AghaKouchak, Reza Sobhani, David Feldman, Sunny Jiang, Scott Samuelsen","Science of The Total Environment",4,1,"Tarroja B., AghaKouchak A., Samuelsen S., Sobhani R., Feldman D., Jiang S., 2014, Evaluating Options for Balancing the Water-Electricity Nexus in California: Part 1 - Securing Water Availability, Science of the Total Environment, doi: 10.1016/j.scitotenv.2014.06.060.","1","cv_amir"
"114","http://dx.doi.org/10.1016/j.scitotenv.2014.06.071",2.8983693,"Evaluating options for balancing the water–electricity nexus in California: Part 2—Greenhouse gas and renewable energy utilization impacts",2014,0.7,2.02885851,"Brian Tarroja, Amir AghaKouchak, Reza Sobhani, David Feldman, Sunny Jiang, Scott Samuelsen, 2014, 'Evaluating options for balancing the water–electricity nexus in California: Part 2—Greenhouse gas and renewable energy utilization impacts', <i>Science of The Total Environment</i>, vol. 497-498, pp. 711-724","Brian Tarroja, Amir AghaKouchak, Reza Sobhani, David Feldman, Sunny Jiang, Scott Samuelsen","Science of The Total Environment",4,1,"Tarroja B., AghaKouchak A., Samuelsen S., Sobhani R., Feldman D., Jiang S., 2014, Evaluating Options for Balancing the Water-Electricity Nexus in California: Part 1 - Securing Water Availability, Science of the Total Environment, doi: 10.1016/j.scitotenv.2014.06.060.","2","cv_amir"
"115","http://dx.doi.org/10.1126/science.343.6178.1430",0.3329895,"Australia's Drought: Lessons for California",2014,0.5,0.16649475,"A. Aghakouchak, D. Feldman, M. J. Stewardson, J.-D. Saphores, S. Grant, B. Sanders, 2014, 'Australia&#39;s Drought: Lessons for California', <i>Science</i>, vol. 343, no. 6178, pp. 1430-1431","A. Aghakouchak, D. Feldman, M. J. Stewardson, J.-D. Saphores, S. Grant, B. Sanders","Science",13,1,"Tarroja B., AghaKouchak A., Samuelsen S., Sobhani R., Feldman D., Jiang S., 2014, Evaluating Options for Balancing the Water-Electricity Nexus in California: Part 1 - Securing Water Availability, Science of the Total Environment, doi: 10.1016/j.scitotenv.2014.06.060.","3","cv_amir"
