"","doi","score","title","year","title_score","merge_score","fullCitation","authors","journal","cite_count_crossref","journal_tf","original_citation","citation_rank","id"
"787","http://dx.doi.org/10.1038/sj.mn.7800210",0.6338651,"A Model of Nitric Oxide Capillary Exchange",2003,0.5,0.31693255,"NIKOLAOS M. TSOUKIAS, ALEKSANDER S. POPEL, 2003, 'A Model of Nitric Oxide Capillary Exchange', <i>Microcirculation</i>, vol. 10, no. 6, pp. 479-495","NIKOLAOS M. TSOUKIAS, ALEKSANDER S. POPEL","Microcirculation",0,0,"C17 Tsoukias N.M. and A.S. Popel. Is there frequency encoded information in EDRF? FASEB J, 2004.  C18 Isaza D., M. Kanwar and N.M. Tsoukias.  Experimental determination of Nitric Oxide consumption by  red blood cells. Annals Biomed. Engineer. (in press) 2004.","1","CVTsoukiasweb"
"788","http://dx.doi.org/10.1080/mic.10.6.479.495",0.54331297,"A Model of Nitric Oxide Capillary Exchange",2003,0.5,0.271656485,"NIKOLAOS M. TSOUKIAS, ALEKSANDER S. POPEL, 2003, 'A Model of Nitric Oxide Capillary Exchange', <i>Microcirculation</i>, vol. 10, no. 6, pp. 479-495","NIKOLAOS M. TSOUKIAS, ALEKSANDER S. POPEL","Microcirculation",0,0,"C17 Tsoukias N.M. and A.S. Popel. Is there frequency encoded information in EDRF? FASEB J, 2004.  C18 Isaza D., M. Kanwar and N.M. Tsoukias.  Experimental determination of Nitric Oxide consumption by  red blood cells. Annals Biomed. Engineer. (in press) 2004.","2","CVTsoukiasweb"
"789","http://dx.doi.org/10.1152/ajpheart.01080.2001",0.47368598,"Erythrocyte consumption of nitric oxide in presence and absence of plasma-based hemoglobin",2002,0.4,0.189474392,"Nikolaos M. Tsoukias, Aleksander S. Popel, 2002, 'Erythrocyte consumption of nitric oxide in presence and absence of plasma-based hemoglobin', <i>American Journal of Physiology - Heart and Circulatory Physiology</i>, vol. 282, no. 6, pp. H2265-H2277","Nikolaos M. Tsoukias, Aleksander S. Popel","American Journal of Physiology - Heart and Circulatory Physiology",27,0,"C17 Tsoukias N.M. and A.S. Popel. Is there frequency encoded information in EDRF? FASEB J, 2004.  C18 Isaza D., M. Kanwar and N.M. Tsoukias.  Experimental determination of Nitric Oxide consumption by  red blood cells. Annals Biomed. Engineer. (in press) 2004.","3","CVTsoukiasweb"
"790","http://dx.doi.org/10.1152/ajpheart.00972.2001",0.45920664,"Model of nitric oxide diffusion in an arteriole: impact of hemoglobin-based blood substitutes",2002,0.4,0.183682656,"Mahendra Kavdia, Nikolaos M. Tsoukias, Aleksander S. Popel, 2002, 'Model of nitric oxide diffusion in an arteriole: impact of hemoglobin-based blood substitutes', <i>American Journal of Physiology - Heart and Circulatory Physiology</i>, vol. 282, no. 6, pp. H2245-H2253","Mahendra Kavdia, Nikolaos M. Tsoukias, Aleksander S. Popel","American Journal of Physiology - Heart and Circulatory Physiology",0,0,"C17 Tsoukias N.M. and A.S. Popel. Is there frequency encoded information in EDRF? FASEB J, 2004.  C18 Isaza D., M. Kanwar and N.M. Tsoukias.  Experimental determination of Nitric Oxide consumption by  red blood cells. Annals Biomed. Engineer. (in press) 2004.","4","CVTsoukiasweb"
"791","http://dx.doi.org/10.1002/ptr.3594",0.39587435,"Inhibition of Nitric Oxide Synthesis in Mouse Macrophage Cells by Feverfew Supercritical Extract",2011,0.4,0.15834974,"Anat Aviram, Nikolaos M. Tsoukias, Steven J. Melnick, Anna P. Resek, Cheppail Ramachandran, 2011, 'Inhibition of Nitric Oxide Synthesis in Mouse Macrophage Cells by Feverfew Supercritical Extract', <i>Phytotherapy Research</i>, vol. 26, no. 4, pp. 541-545","Anat Aviram, Nikolaos M. Tsoukias, Steven J. Melnick, Anna P. Resek, Cheppail Ramachandran","Phytotherapy Research",0,0,"C17 Tsoukias N.M. and A.S. Popel. Is there frequency encoded information in EDRF? FASEB J, 2004.  C18 Isaza D., M. Kanwar and N.M. Tsoukias.  Experimental determination of Nitric Oxide consumption by  red blood cells. Annals Biomed. Engineer. (in press) 2004.","5","CVTsoukiasweb"
"792","http://dx.doi.org/10.3109/10739680903177539",0.5129159,"A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication",2009,0.4,0.20516636,"Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication', <i>Microcirculation</i>, vol. 16, no. 8, pp. 694-713","Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias","Microcirculation",0,0,"C20 M. Kanwar, R. Chawla and N.M. Tsoukias. Simultaneous measurement of NO and Ca2+ concentrations  in isolated perfused rat mesenteric arterioles. Annals Biomed. Engineer. (in press) 2005.","1","CVTsoukiasweb"
"793","http://dx.doi.org/10.1080/10739680903177539",0.5129159,"A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication",2009,0.4,0.20516636,"Adam Kapela, Anastasios Bezerianos, Nikolaos Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication', <i>Microcirculation</i>, pp. 1-20","Adam Kapela, Anastasios Bezerianos, Nikolaos Tsoukias","Microcirculation",1,0,"C20 M. Kanwar, R. Chawla and N.M. Tsoukias. Simultaneous measurement of NO and Ca2+ concentrations  in isolated perfused rat mesenteric arterioles. Annals Biomed. Engineer. (in press) 2005.","2","CVTsoukiasweb"
"794","http://dx.doi.org/10.1152/ajpheart.00546.2009",0.42742988,"A mathematical model of vasoreactivity in rat mesenteric arterioles. II. Conducted vasoreactivity",2009,0.4,0.170971952,"A. Kapela, S. Nagaraja, N. M. Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles. II. Conducted vasoreactivity', <i>AJP: Heart and Circulatory Physiology</i>, vol. 298, no. 1, pp. H52-H65","A. Kapela, S. Nagaraja, N. M. Tsoukias","AJP: Heart and Circulatory Physiology",0,0,"C20 M. Kanwar, R. Chawla and N.M. Tsoukias. Simultaneous measurement of NO and Ca2+ concentrations  in isolated perfused rat mesenteric arterioles. Annals Biomed. Engineer. (in press) 2005.","3","CVTsoukiasweb"
"795","http://dx.doi.org/10.1016/j.jtbi.2008.03.004",0.37178522,"A mathematical model of Ca2+ dynamics in rat mesenteric smooth muscle cell: Agonist and NO stimulation",2008,0.3,0.111535566,"Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias, 2008, 'A mathematical model of Ca2+ dynamics in rat mesenteric smooth muscle cell: Agonist and NO stimulation', <i>Journal of Theoretical Biology</i>, vol. 253, no. 2, pp. 238-260","Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias","Journal of Theoretical Biology",0,0,"C20 M. Kanwar, R. Chawla and N.M. Tsoukias. Simultaneous measurement of NO and Ca2+ concentrations  in isolated perfused rat mesenteric arterioles. Annals Biomed. Engineer. (in press) 2005.","4","CVTsoukiasweb"
"796","http://dx.doi.org/10.1016/j.jtbi.2008.03.004",1.8482118,"A mathematical model of Ca2+ dynamics in rat mesenteric smooth muscle cell: Agonist and NO stimulation",2008,0.5,0.9241059,"Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias, 2008, 'A mathematical model of Ca2+ dynamics in rat mesenteric smooth muscle cell: Agonist and NO stimulation', <i>Journal of Theoretical Biology</i>, vol. 253, no. 2, pp. 238-260","Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias","Journal of Theoretical Biology",0,0,"C21 Kapela A., H. Silva, A. Bezerianos and N.M. Tsoukias.  A mathematical model of integrated NO/Ca2+  dynamics in rat mesenteric microvessels. Annals Biomed. Engineer. (in press) 2005.","1","CVTsoukiasweb"
"797","http://dx.doi.org/10.3109/10739680903177539",1.518995,"A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication",2009,0.4,0.607598,"Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication', <i>Microcirculation</i>, vol. 16, no. 8, pp. 694-713","Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias","Microcirculation",0,0,"C21 Kapela A., H. Silva, A. Bezerianos and N.M. Tsoukias.  A mathematical model of integrated NO/Ca2+  dynamics in rat mesenteric microvessels. Annals Biomed. Engineer. (in press) 2005.","2","CVTsoukiasweb"
"798","http://dx.doi.org/10.1080/10739680903177539",1.518995,"A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication",2009,0.4,0.607598,"Adam Kapela, Anastasios Bezerianos, Nikolaos Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication', <i>Microcirculation</i>, pp. 1-20","Adam Kapela, Anastasios Bezerianos, Nikolaos Tsoukias","Microcirculation",0,0,"C21 Kapela A., H. Silva, A. Bezerianos and N.M. Tsoukias.  A mathematical model of integrated NO/Ca2+  dynamics in rat mesenteric microvessels. Annals Biomed. Engineer. (in press) 2005.","3","CVTsoukiasweb"
"799","http://dx.doi.org/10.1152/ajpheart.00546.2009",0.8306719,"A mathematical model of vasoreactivity in rat mesenteric arterioles. II. Conducted vasoreactivity",2009,0.4,0.33226876,"A. Kapela, S. Nagaraja, N. M. Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles. II. Conducted vasoreactivity', <i>AJP: Heart and Circulatory Physiology</i>, vol. 298, no. 1, pp. H52-H65","A. Kapela, S. Nagaraja, N. M. Tsoukias","AJP: Heart and Circulatory Physiology",11,0,"C21 Kapela A., H. Silva, A. Bezerianos and N.M. Tsoukias.  A mathematical model of integrated NO/Ca2+  dynamics in rat mesenteric microvessels. Annals Biomed. Engineer. (in press) 2005.","4","CVTsoukiasweb"
"800","http://dx.doi.org/10.1152/ajpcell.00542.2006",0.76678705,"A mathematical model of plasma membrane electrophysiology and calcium dynamics in vascular endothelial cells",2007,0.4,0.30671482,"H. S. Silva, A. Kapela, N. M. Tsoukias, 2007, 'A mathematical model of plasma membrane electrophysiology and calcium dynamics in vascular endothelial cells', <i>AJP: Cell Physiology</i>, vol. 293, no. 1, pp. C277-C293","H. S. Silva, A. Kapela, N. M. Tsoukias","AJP: Cell Physiology",25,0,"C21 Kapela A., H. Silva, A. Bezerianos and N.M. Tsoukias.  A mathematical model of integrated NO/Ca2+  dynamics in rat mesenteric microvessels. Annals Biomed. Engineer. (in press) 2005.","5","CVTsoukiasweb"
"801","http://dx.doi.org/10.1016/j.jtbi.2008.03.004",1.1566985,"A mathematical model of Ca2+ dynamics in rat mesenteric smooth muscle cell: Agonist and NO stimulation",2008,0.5,0.57834925,"Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias, 2008, 'A mathematical model of Ca2+ dynamics in rat mesenteric smooth muscle cell: Agonist and NO stimulation', <i>Journal of Theoretical Biology</i>, vol. 253, no. 2, pp. 238-260","Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias","Journal of Theoretical Biology",0,0,"C22 Kapela A., H. Silva, A. Bezerianos, N.M. Tsoukias.  ‘Mathematical model of endothelium-smooth  muscle interaction in regulating microcirculatory tone’, FASEB J. 20(4):A283, 2006","1","CVTsoukiasweb"
"802","http://dx.doi.org/10.1080/10739680903177539",1.0592782,"A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication",2009,0.4,0.42371128,"Adam Kapela, Anastasios Bezerianos, Nikolaos Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication', <i>Microcirculation</i>, pp. 1-20","Adam Kapela, Anastasios Bezerianos, Nikolaos Tsoukias","Microcirculation",0,0,"C22 Kapela A., H. Silva, A. Bezerianos, N.M. Tsoukias.  ‘Mathematical model of endothelium-smooth  muscle interaction in regulating microcirculatory tone’, FASEB J. 20(4):A283, 2006","2","CVTsoukiasweb"
"803","http://dx.doi.org/10.3109/10739680903177539",0.8504549,"A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication",2009,0.4,0.34018196,"Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication', <i>Microcirculation</i>, vol. 16, no. 8, pp. 694-713","Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias","Microcirculation",13,0,"C22 Kapela A., H. Silva, A. Bezerianos, N.M. Tsoukias.  ‘Mathematical model of endothelium-smooth  muscle interaction in regulating microcirculatory tone’, FASEB J. 20(4):A283, 2006","3","CVTsoukiasweb"
"804","http://dx.doi.org/10.1152/ajpcell.00542.2006",0.5596521,"A mathematical model of plasma membrane electrophysiology and calcium dynamics in vascular endothelial cells",2007,0.4,0.22386084,"H. S. Silva, A. Kapela, N. M. Tsoukias, 2007, 'A mathematical model of plasma membrane electrophysiology and calcium dynamics in vascular endothelial cells', <i>AJP: Cell Physiology</i>, vol. 293, no. 1, pp. C277-C293","H. S. Silva, A. Kapela, N. M. Tsoukias","AJP: Cell Physiology",0,0,"C22 Kapela A., H. Silva, A. Bezerianos, N.M. Tsoukias.  ‘Mathematical model of endothelium-smooth  muscle interaction in regulating microcirculatory tone’, FASEB J. 20(4):A283, 2006","4","CVTsoukiasweb"
"805","http://dx.doi.org/10.1152/ajpheart.00546.2009",0.40832716,"A mathematical model of vasoreactivity in rat mesenteric arterioles. II. Conducted vasoreactivity",2009,0.4,0.163330864,"A. Kapela, S. Nagaraja, N. M. Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles. II. Conducted vasoreactivity', <i>AJP: Heart and Circulatory Physiology</i>, vol. 298, no. 1, pp. H52-H65","A. Kapela, S. Nagaraja, N. M. Tsoukias","AJP: Heart and Circulatory Physiology",11,0,"C22 Kapela A., H. Silva, A. Bezerianos, N.M. Tsoukias.  ‘Mathematical model of endothelium-smooth  muscle interaction in regulating microcirculatory tone’, FASEB J. 20(4):A283, 2006","5","CVTsoukiasweb"
"806","http://dx.doi.org/10.1152/ajpcell.00542.2006",2.2407115,"A mathematical model of plasma membrane electrophysiology and calcium dynamics in vascular endothelial cells",2007,0.9,2.01664035,"H. S. Silva, A. Kapela, N. M. Tsoukias, 2007, 'A mathematical model of plasma membrane electrophysiology and calcium dynamics in vascular endothelial cells', <i>AJP: Cell Physiology</i>, vol. 293, no. 1, pp. C277-C293","H. S. Silva, A. Kapela, N. M. Tsoukias","AJP: Cell Physiology",0,0,"C23 Silva H., A. Kapela, N.M. Tsoukias. ‘A mathematical model of plasma membrane electrophysiology and  calcium dynamics in rat mesenteric endothelial cells’, FASEB J. 20(4):A410, 2006","1","CVTsoukiasweb"
"807","http://dx.doi.org/10.1080/10739680903177539",1.1608965,"A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication",2009,0.4,0.4643586,"Adam Kapela, Anastasios Bezerianos, Nikolaos Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication', <i>Microcirculation</i>, pp. 1-20","Adam Kapela, Anastasios Bezerianos, Nikolaos Tsoukias","Microcirculation",1,0,"C23 Silva H., A. Kapela, N.M. Tsoukias. ‘A mathematical model of plasma membrane electrophysiology and  calcium dynamics in rat mesenteric endothelial cells’, FASEB J. 20(4):A410, 2006","2","CVTsoukiasweb"
"808","http://dx.doi.org/10.1016/j.jtbi.2008.03.004",0.98366773,"A mathematical model of Ca2+ dynamics in rat mesenteric smooth muscle cell: Agonist and NO stimulation",2008,0.4,0.393467092,"Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias, 2008, 'A mathematical model of Ca2+ dynamics in rat mesenteric smooth muscle cell: Agonist and NO stimulation', <i>Journal of Theoretical Biology</i>, vol. 253, no. 2, pp. 238-260","Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias","Journal of Theoretical Biology",0,0,"C23 Silva H., A. Kapela, N.M. Tsoukias. ‘A mathematical model of plasma membrane electrophysiology and  calcium dynamics in rat mesenteric endothelial cells’, FASEB J. 20(4):A410, 2006","3","CVTsoukiasweb"
"809","http://dx.doi.org/10.3109/10739680903177539",0.9553792,"A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication",2009,0.4,0.38215168,"Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication', <i>Microcirculation</i>, vol. 16, no. 8, pp. 694-713","Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias","Microcirculation",13,0,"C23 Silva H., A. Kapela, N.M. Tsoukias. ‘A mathematical model of plasma membrane electrophysiology and  calcium dynamics in rat mesenteric endothelial cells’, FASEB J. 20(4):A410, 2006","4","CVTsoukiasweb"
"810","http://dx.doi.org/10.1152/ajpheart.00546.2009",0.7961493,"A mathematical model of vasoreactivity in rat mesenteric arterioles. II. Conducted vasoreactivity",2009,0.4,0.31845972,"A. Kapela, S. Nagaraja, N. M. Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles. II. Conducted vasoreactivity', <i>AJP: Heart and Circulatory Physiology</i>, vol. 298, no. 1, pp. H52-H65","A. Kapela, S. Nagaraja, N. M. Tsoukias","AJP: Heart and Circulatory Physiology",0,0,"C23 Silva H., A. Kapela, N.M. Tsoukias. ‘A mathematical model of plasma membrane electrophysiology and  calcium dynamics in rat mesenteric endothelial cells’, FASEB J. 20(4):A410, 2006","5","CVTsoukiasweb"
"811","http://dx.doi.org/10.1152/ajpheart.00546.2009",1.2726707,"A mathematical model of vasoreactivity in rat mesenteric arterioles. II. Conducted vasoreactivity",2009,0.5,0.63633535,"A. Kapela, S. Nagaraja, N. M. Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles. II. Conducted vasoreactivity', <i>AJP: Heart and Circulatory Physiology</i>, vol. 298, no. 1, pp. H52-H65","A. Kapela, S. Nagaraja, N. M. Tsoukias","AJP: Heart and Circulatory Physiology",0,0,"C24 Kapela A. and N.M. Tsoukias.  ‘Conducted vasomotor responses in a multicellular mathematical model  of a rat mesenteric arteriole. Annals Biomed. Engineer. 2007","1","CVTsoukiasweb"
"812","http://dx.doi.org/10.3109/10739680903177539",1.1143683,"A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication",2009,0.5,0.55718415,"Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication', <i>Microcirculation</i>, vol. 16, no. 8, pp. 694-713","Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias","Microcirculation",0,0,"C24 Kapela A. and N.M. Tsoukias.  ‘Conducted vasomotor responses in a multicellular mathematical model  of a rat mesenteric arteriole. Annals Biomed. Engineer. 2007","2","CVTsoukiasweb"
"813","http://dx.doi.org/10.1080/10739680903177539",1.1143683,"A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication",2009,0.5,0.55718415,"Adam Kapela, Anastasios Bezerianos, Nikolaos Tsoukias, 2009, 'A mathematical model of vasoreactivity in rat mesenteric arterioles: I. Myoendothelial communication', <i>Microcirculation</i>, pp. 1-20","Adam Kapela, Anastasios Bezerianos, Nikolaos Tsoukias","Microcirculation",0,0,"C24 Kapela A. and N.M. Tsoukias.  ‘Conducted vasomotor responses in a multicellular mathematical model  of a rat mesenteric arteriole. Annals Biomed. Engineer. 2007","3","CVTsoukiasweb"
"814","http://dx.doi.org/10.1016/j.jtbi.2008.03.004",0.92864025,"A mathematical model of Ca2+ dynamics in rat mesenteric smooth muscle cell: Agonist and NO stimulation",2008,0.5,0.464320125,"Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias, 2008, 'A mathematical model of Ca2+ dynamics in rat mesenteric smooth muscle cell: Agonist and NO stimulation', <i>Journal of Theoretical Biology</i>, vol. 253, no. 2, pp. 238-260","Adam Kapela, Anastasios Bezerianos, Nikolaos M. Tsoukias","Journal of Theoretical Biology",0,0,"C24 Kapela A. and N.M. Tsoukias.  ‘Conducted vasomotor responses in a multicellular mathematical model  of a rat mesenteric arteriole. Annals Biomed. Engineer. 2007","4","CVTsoukiasweb"
"815","http://dx.doi.org/10.1152/ajpcell.00542.2006",0.63386947,"A mathematical model of plasma membrane electrophysiology and calcium dynamics in vascular endothelial cells",2007,0.4,0.253547788,"H. S. Silva, A. Kapela, N. M. Tsoukias, 2007, 'A mathematical model of plasma membrane electrophysiology and calcium dynamics in vascular endothelial cells', <i>AJP: Cell Physiology</i>, vol. 293, no. 1, pp. C277-C293","H. S. Silva, A. Kapela, N. M. Tsoukias","AJP: Cell Physiology",0,0,"C24 Kapela A. and N.M. Tsoukias.  ‘Conducted vasomotor responses in a multicellular mathematical model  of a rat mesenteric arteriole. Annals Biomed. Engineer. 2007","5","CVTsoukiasweb"
"816","http://dx.doi.org/10.1080/17549175.2015.1029508",3.0815945,"The formalities of informal improvement: technical and scholarly knowledge at work in do-it-yourself urban design",2015,0.9,2.77343505,"Gordon C.C. Douglas, 2015, 'The formalities of informal improvement: technical and scholarly knowledge at work in do-it-yourself urban design', <i>Journal of Urbanism: International Research on Placemaking and Urban Sustainability</i>, pp. 1-18","Gordon C.C. Douglas","Journal of Urbanism: International Research on Placemaking and Urban Sustainability",0,0,"forth.    Douglas, G. C. C.  ""The Formalities of Informal Improvement: Technical and Scholarly Knowledge  at Work in DIY Urban Design,"" The Journal of Urbanism: Research on Placemaking and Urban  Sustainability (in press; published online 9 April 2015).","1","GDouglas_CV-2015-Sept"
"817","http://dx.doi.org/10.1111/cico.12029",5.43919,"Do-It-Yourself Urban Design: The Social Practice of Informal “Improvement” Through Unauthorized Alteration",2013,0.95,5.1672305,"Gordon C. C. Douglas, 2013, 'Do-It-Yourself Urban Design: The Social Practice of Informal “Improvement” Through Unauthorized Alteration', <i>City &amp; Community</i>, vol. 13, no. 1, pp. 5-25","Gordon C. C. Douglas","City &amp; Community",5,0,"Douglas, G. C. C.  ""Do-it-Yourself Urban Design: The Social Practice of Informal 'Improvement'  Through Unauthorized Alteration,"" City and Community, vol. 13, no. 1. 5-25.","1","GDouglas_CV-2015-Sept"
"818","http://dx.doi.org/10.1080/17549175.2015.1029508",0.8271842,"The formalities of informal improvement: technical and scholarly knowledge at work in do-it-yourself urban design",2015,0.4,0.33087368,"Gordon C.C. Douglas, 2015, 'The formalities of informal improvement: technical and scholarly knowledge at work in do-it-yourself urban design', <i>Journal of Urbanism: International Research on Placemaking and Urban Sustainability</i>, pp. 1-18","Gordon C.C. Douglas","Journal of Urbanism: International Research on Placemaking and Urban Sustainability",0,0,"Douglas, G. C. C.  ""Do-it-Yourself Urban Design: The Social Practice of Informal 'Improvement'  Through Unauthorized Alteration,"" City and Community, vol. 13, no. 1. 5-25.","2","GDouglas_CV-2015-Sept"
"819","http://dx.doi.org/10.1177/0042098012448549",5.464188,"The Edge of the Island: Cultural Ideology and Neighbourhood Identity at the Gentrification Frontier",2012,0.95,5.1909786,"G. C. C. Douglas, 2012, 'The Edge of the Island: Cultural Ideology and Neighbourhood Identity at the Gentrification Frontier', <i>Urban Studies</i>, vol. 49, no. 16, pp. 3579-3594","G. C. C. Douglas","Urban Studies",6,1,"Douglas, G. C. C.  ""The Edge of the Island: Cultural Ideology and Neighborhood Identity at the  Gentrification Frontier,"" Urban Studies, vol. 49, no. 16. 3579-3594.","1","GDouglas_CV-2015-Sept"
"820","http://dx.doi.org/10.1080/0042098975925",0.54278874,"Housing Renewal, Urban Policy and Gentrification",1997,0.5,0.27139437,"Nick Bailey, Douglas Robertson, 1997, 'Housing Renewal, Urban Policy and Gentrification', <i>Urban Studies</i>, vol. 34, no. 4, pp. 561-578","Nick Bailey, Douglas Robertson","Urban Studies",18,1,"Douglas, G. C. C.  ""The Edge of the Island: Cultural Ideology and Neighborhood Identity at the  Gentrification Frontier,"" Urban Studies, vol. 49, no. 16. 3579-3594.","2","GDouglas_CV-2015-Sept"
"821","http://dx.doi.org/10.1080/00420988320080661",0.46524748,"Gentrification Amid Urban Decline: Strategies for America's Older Cities",1983,0.4,0.186098992,"Douglas Lamont, 1983, 'Gentrification Amid Urban Decline: Strategies for America&#39;s Older Cities', <i>Urban Studies</i>, vol. 20, no. 3, pp. 380-381","Douglas Lamont","Urban Studies",0,1,"Douglas, G. C. C.  ""The Edge of the Island: Cultural Ideology and Neighborhood Identity at the  Gentrification Frontier,"" Urban Studies, vol. 49, no. 16. 3579-3594.","3","GDouglas_CV-2015-Sept"
"822","http://dx.doi.org/10.1525/sop.2012.55.1.213",5.666125,"Cultural Expectations and Urban Development: The Role of “Cultural Sensitivity” and “Cultural Sincerity” in Local Growth Politics",2012,0.95,5.38281875,"Gordon C. C. Douglas, 2012, 'Cultural Expectations and Urban Development: The Role of “Cultural Sensitivity” and “Cultural Sincerity” in Local Growth Politics', <i>Sociological Perspectives</i>, vol. 55, no. 1, pp. 213-236","Gordon C. C. Douglas","Sociological Perspectives",0,1,"Douglas, G. C. C.  ""Cultural Expectations and Urban Development: The Role of 'Cultural  Sensitivity' and 'Cultural Sincerity' in Local Growth Politics,"" Sociological Perspectives, vol. 55,  no. 1. 213-236.","1","GDouglas_CV-2015-Sept"
"823","http://dx.doi.org/10.1080/13574801003638020",4.9190574,"Rail Transit Identification and Neighbourhood Identity. Exploring the Potential for ‘Community-Supportive Transit’",2010,0.95,4.67310453,"Gordon C. C. Douglas, 2010, 'Rail Transit Identification and Neighbourhood Identity. Exploring the Potential for ‘Community-Supportive Transit’', <i>Journal of Urban Design</i>, vol. 15, no. 2, pp. 175-193","Gordon C. C. Douglas","Journal of Urban Design",0,1,"Douglas, G. C. C.  ""Rail Transit Identification and Neighbourhood Identity: Exploring the Potential  for 'Community-Supportive Transit,'"" The Journal of Urban Design, vol. 15, no. 2. 175-193.  In preparation","1","GDouglas_CV-2015-Sept"
"824","http://dx.doi.org/10.1111/apel.12038",0.23034362,"Infrastructure Regulation: what works, why and how do we know? lessons from Asia and beyond edited by Darryl S.L.Jarvis, M.Ramesh, XunWu, and EduardoAraral, Jr. (eds) World Scientific, Singapore, 2011 Pp. xxi, 599. ISBN 13 978 981 4335 73 7",2013,0.2,0.046068724,"Douglas H. Brooks, 2013, 'Infrastructure Regulation: what works, why and how do we know? lessons from Asia and beyond edited by Darryl S.L.Jarvis, M.Ramesh, XunWu, and EduardoAraral, Jr. (eds) World Scientific, Singapore, 2011 Pp. xxi, 599. ISBN 13 978 981 4335 73 7', <i>Asian-Pacific Economic Literature</i>, vol. 27, no. 2, pp. 165-166","Douglas H. Brooks","Asian-Pacific Economic Literature",0,0,"Douglas, G. C. C.  ""'We Should be Able to Do it Ourselves': The Politics of DIY Bicycle  Infrastructure,"" in S. McCullough & A. Lugo, eds., Bicicultures (chapter proposal accepted for  inclusion).","1","GDouglas_CV-2015-Sept"
"825","http://dx.doi.org/10.5991/opf.2013.39.0024",0.32008708,"Recovering from Hurricane Sandy: Coordination, Planning Bolster Storm Response",2013,0.4,0.128034832,"Douglas Reed, Roger Stephenson, Steven Hyland, 2013, 'Recovering from Hurricane Sandy: Coordination, Planning Bolster Storm Response', <i>Opflow</i>, pp. 10-14","Douglas Reed, Roger Stephenson, Steven Hyland","Opflow",0,0,"Douglas, G. C. C., L. Koslov, & E. Klinenberg.  ""Organizational Cultures and Complex  Infrastructures in New York’s Experience of Hurricane Sandy"" (working paper).","1","GDouglas_CV-2015-Sept"
